incident_id,timestamp,category,locality,latitude,longitude,text,status
C04926,2026-08-03 16:50:00,Garbage / Sanitation,Sector 12,27.497176,77.687903,Garbage collection has been missed,Open
C04896,2026-08-03 16:56:00,Traffic,Sector 4,27.485835,77.682167,Traffic signal is causing long queues,Open
C05032,2026-08-03 17:02:00,Drainage,Ward 11,27.517052,77.690235,Drainage overflow is causing problems,Open
C05004,2026-08-03 17:09:00,Traffic,Ward 9,27.483909,77.663169,Heavy traffic at the intersection,Open
C04982,2026-08-03 17:17:00,Drainage,Ward 7,27.514064,77.672496,Sewage water is overflowing,Open
C04967,2026-08-03 17:17:00,Garbage / Sanitation,Ward 7,27.514942,77.67151,Waste is piling up in the street,Open
C05023,2026-08-03 17:20:00,Garbage / Sanitation,Ward 11,27.515938,77.688967,Waste is piling up in the street,Open
C05007,2026-08-03 17:58:00,Traffic,Ward 9,27.485823,77.664409,Vehicles are stuck near the market,Resolved
C04932,2026-08-03 18:25:00,Drainage,Sector 12,27.498387,77.690814,Sewage water is overflowing,Open
C04966,2026-08-03 18:28:00,Garbage / Sanitation,Ward 7,27.512384,77.674938,Waste bins are overflowing,Resolved
C04947,2026-08-03 18:29:00,Electricity,Sector 15,27.503231,77.679094,Frequent power cuts are occurring,Open
C05029,2026-08-03 18:30:00,Traffic,Ward 11,27.517293,77.687785,Traffic signal is causing long queues,Open
C04975,2026-08-03 18:30:00,Street Lights,Ward 7,27.510997,77.680719,Street light is not working,Open
C04908,2026-08-03 18:35:00,Electricity,Sector 8,27.501297,77.669719,Power outage in the locality,Open
C04956,2026-08-03 18:35:00,Public Safety,Sector 15,27.503192,77.67927,Safety issue reported near the public building,Open
C04964,2026-08-03 18:36:00,Roads & Potholes,Ward 7,27.513331,77.674052,Road needs urgent repair,Open
C04898,2026-08-03 18:51:00,Public Safety,Sector 4,27.488044,77.679463,The area feels unsafe at night,Open
C05021,2026-08-03 18:52:00,Garbage / Sanitation,Ward 11,27.518415,77.689324,There is a large pile of garbage,Open
C04907,2026-08-03 18:58:00,Garbage / Sanitation,Sector 8,27.501026,77.670086,Waste is piling up in the street,Open
C04941,2026-08-03 19:01:00,Roads & Potholes,Sector 15,27.502908,77.681151,Road is badly damaged,Open
C04917,2026-08-03 19:06:00,Parks / Public Spaces,Sector 8,27.504065,77.669911,Broken benches have not been repaired,Open
C04867,2026-08-03 19:06:00,Roads & Potholes,Sector 1,27.4904,77.6729,There is a deep pothole on the main road,Resolved
C05011,2026-08-03 19:10:00,Public Safety,Ward 9,27.483432,77.663505,There is a public hazard in the area,Open
C04875,2026-08-03 19:14:00,Electricity,Sector 1,27.490341,77.674268,Electricity has been out since morning,Open
C04944,2026-08-03 19:19:00,Electricity,Sector 15,27.504536,77.68071,Our area has no electricity,Open
C04993,2026-08-03 19:20:00,Roads & Potholes,Ward 9,27.486311,77.662699,Large pothole near the school,Open
C05028,2026-08-03 19:21:00,Electricity,Ward 11,27.518462,77.688049,There is a sudden electricity outage,Open
C04919,2026-08-03 19:23:00,Parks / Public Spaces,Sector 8,27.500655,77.668003,The public park needs maintenance,Open
C04886,2026-08-03 19:24:00,Roads & Potholes,Sector 4,27.488963,77.677669,Large pothole near the school,Resolved
C04931,2026-08-03 19:25:00,Drainage,Sector 12,27.494164,77.687963,Sewage water is overflowing,Resolved
C04942,2026-08-03 19:40:00,Roads & Potholes,Sector 15,27.505924,77.681435,Road is badly damaged,Open
C05016,2026-08-03 19:44:00,Water Supply,Ward 11,27.517151,77.690917,Water pressure is extremely low,Open
C04943,2026-08-03 19:48:00,Garbage / Sanitation,Sector 15,27.503661,77.682406,Waste bins are overflowing,Open
C04968,2026-08-03 19:58:00,Garbage / Sanitation,Ward 7,27.513239,77.675115,Waste is piling up in the street,Open
C05022,2026-08-03 19:59:00,Garbage / Sanitation,Ward 11,27.517385,77.691115,Waste is piling up in the street,Open
C04922,2026-08-03 20:01:00,Roads & Potholes,Sector 12,27.494845,77.690815,Road needs urgent repair,Resolved
C04905,2026-08-03 20:02:00,Garbage / Sanitation,Sector 8,27.502713,77.668209,There is a large pile of garbage,Open
C04987,2026-08-03 20:09:00,Drainage,Ward 7,27.511393,77.673737,Sewage water is overflowing,Open
C05015,2026-08-03 20:16:00,Water Supply,Ward 11,27.516011,77.690266,Water supply has stopped,Resolved
C04938,2026-08-03 20:19:00,Water Supply,Sector 15,27.5049,77.679121,No water supply since morning,Resolved
C04994,2026-08-03 20:27:00,Garbage / Sanitation,Ward 9,27.487048,77.664695,Waste is piling up in the street,Open
C05035,2026-08-03 20:31:00,Parks / Public Spaces,Ward 11,27.51795,77.688232,The park is poorly maintained,Resolved
C05013,2026-08-03 20:33:00,Parks / Public Spaces,Ward 9,27.486027,77.664111,Park equipment is damaged,Resolved
C04882,2026-08-03 20:38:00,Water Supply,Sector 4,27.489075,77.682734,Water connection is not working,Open
C04934,2026-08-03 20:47:00,Parks / Public Spaces,Sector 12,27.497296,77.690896,The park is poorly maintained,Open
C04911,2026-08-03 20:58:00,Street Lights,Sector 8,27.497355,77.669354,The road is dark because the street light failed,Open
C04923,2026-08-03 21:03:00,Roads & Potholes,Sector 12,27.497022,77.693571,Street surface has broken down,Open
C04988,2026-08-03 21:09:00,Water Supply,Ward 9,27.484261,77.66569,No water supply since morning,Resolved
C04880,2026-08-03 21:14:00,Public Safety,Sector 1,27.489364,77.673467,Safety issue reported near the public building,Open
C04951,2026-08-03 21:24:00,Street Lights,Sector 15,27.504213,77.678273,Broken street light near the intersection,Open
C04997,2026-08-03 21:31:00,Garbage / Sanitation,Ward 9,27.483548,77.664152,There is a large pile of garbage,Resolved
C05126,2026-08-04 07:06:00,Garbage / Sanitation,Ward 7,27.510576,77.676249,There is a large pile of garbage,Open
C05062,2026-08-04 07:27:00,Electricity,Sector 4,27.487082,77.679781,Power outage in the locality,Open
C05066,2026-08-04 07:31:00,Traffic,Sector 4,27.484674,77.682277,Severe congestion during peak hours,Open
C05098,2026-08-04 07:42:00,Drainage,Sector 12,27.497499,77.689814,Drainage overflow is causing problems,Resolved
C05161,2026-08-04 07:50:00,Traffic,Ward 9,27.48244,77.66354,Heavy traffic at the intersection,Resolved
C05077,2026-08-04 08:04:00,Garbage / Sanitation,Sector 8,27.498653,77.670148,Waste is piling up in the street,Open
C05072,2026-08-04 08:08:00,Parks / Public Spaces,Sector 4,27.487131,77.679333,Broken benches have not been repaired,Open
C05100,2026-08-04 08:08:00,Parks / Public Spaces,Sector 12,27.495459,77.688182,Park equipment is damaged,Resolved
C05128,2026-08-04 08:16:00,Electricity,Ward 7,27.513248,77.673714,Electricity has been out since morning,Resolved
C05115,2026-08-04 08:16:00,Drainage,Sector 15,27.504938,77.679294,Drainage overflow is causing problems,Open
C05174,2026-08-04 08:17:00,Street Lights,Ward 11,27.51893,77.690021,Street lighting has stopped working,Open
C05071,2026-08-04 08:21:00,Public Safety,Sector 4,27.490014,77.680594,A dangerous obstruction is present,Open
C05040,2026-08-04 08:31:00,Garbage / Sanitation,Sector 1,27.493026,77.673243,Garbage collection has been missed,Open
C05148,2026-08-04 08:43:00,Parks / Public Spaces,Ward 7,27.510896,77.670815,The park is poorly maintained,Open
C05079,2026-08-04 08:49:00,Garbage / Sanitation,Sector 8,27.500964,77.667888,Garbage collection has been missed,Open
C05091,2026-08-04 08:51:00,Water Supply,Sector 12,27.495016,77.690453,Water pressure is extremely low,Open
C05113,2026-08-04 08:55:00,Street Lights,Sector 15,27.504751,77.68046,The road is dark because the street light failed,Resolved
C05163,2026-08-04 08:56:00,Drainage,Ward 9,27.485264,77.66274,Drainage overflow is causing problems,Open
C05122,2026-08-04 08:57:00,Water Supply,Ward 7,27.51127,77.673849,Pipeline is not supplying water,Open
C05039,2026-08-04 09:00:00,Roads & Potholes,Sector 1,27.489301,77.673376,Road is badly damaged,Open
C05181,2026-08-04 09:01:00,Traffic,Ward 11,27.516286,77.689853,Vehicles are stuck near the market,Resolved
C05125,2026-08-04 09:04:00,Garbage / Sanitation,Ward 7,27.512599,77.673775,Garbage has not been collected,Resolved
C05130,2026-08-04 09:11:00,Street Lights,Ward 7,27.513047,77.669868,Street lighting has stopped working,Resolved
C05047,2026-08-04 09:21:00,Drainage,Sector 1,27.490589,77.670918,Sewage water is overflowing,Open
C05043,2026-08-04 09:26:00,Street Lights,Sector 1,27.490712,77.672586,Street light is not working,Open
C05102,2026-08-04 09:30:00,Parks / Public Spaces,Sector 12,27.496102,77.689959,The park is poorly maintained,Resolved
C05088,2026-08-04 09:33:00,Parks / Public Spaces,Sector 8,27.503101,77.669684,Public space requires cleaning,Open
C05145,2026-08-04 09:52:00,Public Safety,Ward 7,27.510891,77.67367,A damaged barrier is creating a safety issue,Open
C05074,2026-08-04 09:57:00,Water Supply,Sector 8,27.502813,77.667839,Pipeline is not supplying water,Open
C05061,2026-08-04 10:02:00,Roads & Potholes,Sector 4,27.4903,77.683295,Road is badly damaged,Open
C05146,2026-08-04 10:08:00,Parks / Public Spaces,Ward 7,27.510593,77.674536,Park equipment is damaged,Open
C05183,2026-08-04 10:11:00,Public Safety,Ward 11,27.515493,77.689387,The area feels unsafe at night,Resolved
C05105,2026-08-04 10:19:00,Roads & Potholes,Sector 15,27.505371,77.682142,Road needs urgent repair,Open
C05157,2026-08-04 10:24:00,Electricity,Ward 9,27.483565,77.664466,Frequent power cuts are occurring,Open
C05057,2026-08-04 10:28:00,Water Supply,Sector 4,27.489901,77.680421,There is no water in our colony,Open
C05152,2026-08-04 10:28:00,Garbage / Sanitation,Ward 9,27.485801,77.666951,Waste is piling up in the street,Open
C05167,2026-08-04 10:28:00,Parks / Public Spaces,Ward 9,27.485048,77.666631,The public park needs maintenance,Resolved
C05171,2026-08-04 10:35:00,Electricity,Ward 11,27.51664,77.691397,Power supply is unstable,Resolved
C05117,2026-08-04 10:37:00,Drainage,Sector 15,27.505415,77.683556,Drain is blocked,Open
C05137,2026-08-04 10:39:00,Traffic,Ward 7,27.512626,77.670935,Traffic signal is causing long queues,Open
C05132,2026-08-04 10:46:00,Street Lights,Ward 7,27.511669,77.672639,The road is dark because the street light failed,Open
C05147,2026-08-04 10:47:00,Parks / Public Spaces,Ward 7,27.510656,77.674407,Park equipment is damaged,Resolved
C05160,2026-08-04 11:00:00,Street Lights,Ward 9,27.485387,77.665029,Broken street light near the intersection,Open
C05106,2026-08-04 11:02:00,Roads & Potholes,Sector 15,27.503579,77.680619,Large pothole near the school,Open
C05149,2026-08-04 11:07:00,Water Supply,Ward 9,27.485777,77.663991,Water pressure is extremely low,Open
C05169,2026-08-04 11:10:00,Parks / Public Spaces,Ward 9,27.485231,77.663963,The park is poorly maintained,Open
C05140,2026-08-04 11:15:00,Public Safety,Ward 7,27.512213,77.675402,A damaged barrier is creating a safety issue,Open
C05164,2026-08-04 11:17:00,Drainage,Ward 9,27.483898,77.663735,Water is collecting because the drain is clogged,Open
C05112,2026-08-04 11:20:00,Street Lights,Sector 15,27.505671,77.68039,The road is dark because the street light failed,Resolved
C05138,2026-08-04 11:22:00,Drainage,Ward 7,27.510758,77.672963,Water is collecting because the drain is clogged,Open
C05111,2026-08-04 11:26:00,Street Lights,Sector 15,27.503198,77.678995,Street light is not working,Open
C05076,2026-08-04 11:34:00,Roads & Potholes,Sector 8,27.501228,77.667971,There is a deep pothole on the main road,Resolved
C05073,2026-08-04 11:42:00,Water Supply,Sector 8,27.500265,77.670362,There is no water in our colony,Open
C05144,2026-08-04 11:44:00,Public Safety,Ward 7,27.512434,77.675713,A dangerous obstruction is present,Resolved
C05086,2026-08-04 11:46:00,Traffic,Sector 8,27.500468,77.66695,Heavy traffic at the intersection,Resolved
C05083,2026-08-04 11:50:00,Traffic,Sector 8,27.501995,77.669828,Heavy traffic at the intersection,Open
C05177,2026-08-04 11:51:00,Traffic,Ward 11,27.518675,77.691446,Traffic congestion is blocking the road,Resolved
C05118,2026-08-04 11:53:00,Parks / Public Spaces,Sector 15,27.50283,77.68318,Public space requires cleaning,Resolved
C05045,2026-08-04 12:00:00,Traffic,Sector 1,27.493637,77.673375,Heavy traffic at the intersection,Open
C05053,2026-08-04 12:01:00,Parks / Public Spaces,Sector 1,27.492216,77.674185,The park is poorly maintained,Resolved
C05110,2026-08-04 12:04:00,Electricity,Sector 15,27.505484,77.682658,Our area has no electricity,Open
C05124,2026-08-04 12:17:00,Garbage / Sanitation,Ward 7,27.512262,77.675892,Waste bins are overflowing,Open
C05154,2026-08-04 12:26:00,Electricity,Ward 9,27.485469,77.662332,Our area has no electricity,Resolved
C05134,2026-08-04 13:00:00,Traffic,Ward 7,27.512002,77.674528,Severe congestion during peak hours,Open
C05064,2026-08-04 13:01:00,Street Lights,Sector 4,27.488044,77.67923,Street lighting has stopped working,Resolved
C05060,2026-08-04 13:16:00,Roads & Potholes,Sector 4,27.489807,77.680836,Large pothole near the school,Resolved
C05143,2026-08-04 13:37:00,Public Safety,Ward 7,27.513244,77.674232,A dangerous obstruction is present,Resolved
C05099,2026-08-04 13:47:00,Public Safety,Sector 12,27.496073,77.691713,The area feels unsafe at night,Open
C05050,2026-08-04 13:49:00,Public Safety,Sector 1,27.491685,77.671549,The area feels unsafe at night,Open
C05085,2026-08-04 13:51:00,Traffic,Sector 8,27.498456,77.671605,Traffic congestion is blocking the road,Resolved
C05048,2026-08-04 13:56:00,Public Safety,Sector 1,27.493004,77.672369,A damaged barrier is creating a safety issue,Resolved
C05139,2026-08-04 13:58:00,Public Safety,Ward 7,27.510903,77.670368,A damaged barrier is creating a safety issue,Open
C05097,2026-08-04 14:12:00,Traffic,Sector 12,27.495218,77.69092,Heavy traffic at the intersection,Resolved
C05159,2026-08-04 14:17:00,Street Lights,Ward 9,27.485982,77.66259,Broken street light near the intersection,Open
C05166,2026-08-04 14:22:00,Parks / Public Spaces,Ward 9,27.485801,77.664876,Broken benches have not been repaired,Resolved
C05165,2026-08-04 14:50:00,Public Safety,Ward 9,27.485459,77.661448,A damaged barrier is creating a safety issue,Open
C05089,2026-08-04 14:59:00,Parks / Public Spaces,Sector 8,27.499795,77.67313,Broken benches have not been repaired,Open
C05082,2026-08-04 15:07:00,Street Lights,Sector 8,27.498467,77.667783,Broken street light near the intersection,Resolved
C05136,2026-08-04 15:15:00,Traffic,Ward 7,27.508149,77.67187,Heavy traffic at the intersection,Open
C05162,2026-08-04 15:18:00,Drainage,Ward 9,27.484442,77.666036,Water is collecting because the drain is clogged,Open
C05121,2026-08-04 15:19:00,Parks / Public Spaces,Sector 15,27.504743,77.681256,Public space requires cleaning,Resolved
C05101,2026-08-04 15:35:00,Parks / Public Spaces,Sector 12,27.496799,77.689991,Park equipment is damaged,Resolved
C05067,2026-08-04 15:42:00,Traffic,Sector 4,27.489646,77.676992,Severe congestion during peak hours,Open
C05155,2026-08-04 15:43:00,Electricity,Ward 9,27.484511,77.668262,Frequent power cuts are occurring,Open
C05103,2026-08-04 15:46:00,Parks / Public Spaces,Sector 12,27.494653,77.692383,Broken benches have not been repaired,Open
C05052,2026-08-04 15:48:00,Public Safety,Sector 1,27.490775,77.674922,There is a public hazard in the area,Open
C05129,2026-08-04 15:57:00,Electricity,Ward 7,27.511579,77.676248,Electricity has been out since morning,Open
C05120,2026-08-04 15:59:00,Parks / Public Spaces,Sector 15,27.5026,77.68206,Public space requires cleaning,Resolved
C05056,2026-08-04 16:14:00,Water Supply,Sector 4,27.487516,77.68206,There is no water in our colony,Resolved
C05182,2026-08-04 16:21:00,Public Safety,Ward 11,27.519095,77.69129,The area feels unsafe at night,Open
C05042,2026-08-04 16:31:00,Electricity,Sector 1,27.492569,77.672201,Frequent power cuts are occurring,Open
C05142,2026-08-04 16:31:00,Public Safety,Ward 7,27.510122,77.674032,The area feels unsafe at night,Open
C05135,2026-08-04 16:50:00,Traffic,Ward 7,27.512011,77.674962,Traffic congestion is blocking the road,Open
C05049,2026-08-04 16:59:00,Public Safety,Sector 1,27.491894,77.672233,A damaged barrier is creating a safety issue,Open
C05107,2026-08-04 17:08:00,Garbage / Sanitation,Sector 15,27.504747,77.675919,Waste bins are overflowing,Open
C05156,2026-08-04 17:12:00,Electricity,Ward 9,27.484689,77.66699,There is a sudden electricity outage,Open
C05070,2026-08-04 17:12:00,Drainage,Sector 4,27.486317,77.68092,Drain is blocked,Resolved
C05150,2026-08-04 17:13:00,Water Supply,Ward 9,27.483831,77.665602,Our area has had no water since early morning,Open
C05038,2026-08-04 17:20:00,Roads & Potholes,Sector 1,27.489042,77.674765,Road needs urgent repair,Resolved
C05044,2026-08-04 17:23:00,Street Lights,Sector 1,27.494047,77.672408,Several street lights are off,Resolved
C05096,2026-08-04 17:23:00,Street Lights,Sector 12,27.497002,77.691641,The road is dark because the street light failed,Open
C05092,2026-08-04 17:30:00,Street Lights,Sector 12,27.493887,77.688429,Street lighting has stopped working,Resolved
C05180,2026-08-04 17:31:00,Traffic,Ward 11,27.515869,77.688325,Severe congestion during peak hours,Open
C05153,2026-08-04 17:50:00,Electricity,Ward 9,27.485892,77.668632,Power outage in the locality,Open
